id,name,alt_name,region,country,latitude,longitude,type,GEOIDFQ,PLACENAME,AREATYPE,COMMENT
1909030308,Magitchlie Creek,,,,,,huc,,,,
1909030309,Hammer Creek,,,,,,huc,,,,
1909030310,1909030310,,,,,,huc,,,,
1909030311,1909030311-Innoko River,,,,,,huc,,,,
1909030312,Grouch Creek,,,,,,huc,,,,
1909030313,Headwaters Iditarod River,,,,,,huc,,,,
1909030314,Bonanza Creek,,,,,,huc,,,,
1909030315,Otter Creek,,,,,,huc,,,,
1909030316,Upper Iditarod River,,,,,,huc,,,,
1909030317,Middle Iditarod River,,,,,,huc,,,,
1909030318,Lower Iditarod River,,,,,,huc,,,,
1909030319,Big Yetna River,,,,,,huc,,,,
1909030320,Little Yetna River,,,,,,huc,,,,
1909030321,Yetna River,,,,,,huc,,,,
1909030322,Outlet Iditarod River,,,,,,huc,,,,
1909030323,Netletna River,,,,,,huc,,,,
1909030324,1909030324-Innoko River,,,,,,huc,,,,
1909030325,Sucker Creek,,,,,,huc,,,,
1909030326,Shageluk Slough-Innoko River,,,,,,huc,,,,
1909030327,1909030327,,,,,,huc,,,,
1909030328,1909030328,,,,,,huc,,,,
1909030329,Outlet Innoko River,,,,,,huc,,,,
1909030330,Fox Hills,,,,,,huc,,,,
1909030331,Reindeer River,,,,,,huc,,,,
1909030332,Portage Mountains,,,,,,huc,,,,
1909030333,Paimiut Slough,,,,,,huc,,,,
1909030401,Headwaters Bonasila River,,,,,,huc,,,,
1909030402,Hawk River,,,,,,huc,,,,
1909030403,Stuyahok River,,,,,,huc,,,,
1909030404,Outlet Bonasila River,,,,,,huc,,,,
1909030405,Paradise Creek,,,,,,huc,,,,
1909030406,Koserefski River,,,,,,huc,,,,
1909030407,Deer Hunting Slough-Yukon River,,,,,,huc,,,,
1909030408,Twelvemile Slough-Yukon River,,,,,,huc,,,,
1909030409,Mountain Creek,,,,,,huc,,,,
1909030410,Kako Creek,,,,,,huc,,,,
1909030411,Tuckers Slough-Yukon River,,,,,,huc,,,,
1909030412,Talbiksok River,,,,,,huc,,,,
1909030413,Cross Slough-Yukon River,,,,,,huc,,,,
1909030414,Engineer Creek,,,,,,huc,,,,
1909030415,Kuyukutuk River,,,,,,huc,,,,
1909030416,Five Day Slough,,,,,,huc,,,,
1909030417,Reindeer River,,,,,,huc,,,,
1909030418,Headwaters Atchuelinguk River,,,,,,huc,,,,
1909030419,Upper Atchuelinguk River,,,,,,huc,,,,
1909030420,Nageethluk River,,,,,,huc,,,,
1909030421,Middle Atchuelinguk River,,,,,,huc,,,,
1909030422,Lower Atchuelinguk River,,,,,,huc,,,,
1909030423,Poltes Slough-Yukon River,,,,,,huc,,,,
1909030501,Headwaters East Fork Andreafsky River,,,,,,huc,,,,
1909030502,Outlet East Fork Andreafsky River,,,,,,huc,,,,
1909030503,Upper Andreafsky River,,,,,,huc,,,,
1909030504,Allen Creek,,,,,,huc,,,,
1909030505,Middle Andreafsky River,,,,,,huc,,,,
1909030506,Lower Andreafsky River,,,,,,huc,,,,
1909030507,Archuelinguk River,,,,,,huc,,,,
1909030508,Ingrichuak Hill,,,,,,huc,,,,
1909030509,Tunurokpak Channel,,,,,,huc,,,,
1909030510,Town of Fish Village,,,,,,huc,,,,
1909030511,Pektotolik Slough,,,,,,huc,,,,
1909030512,Anuk River-Yukon River,,,,,,huc,,,,
1909030513,Nanvaranak Slough,,,,,,huc,,,,
1909030514,Kotlik River,,,,,,huc,,,,
1909030515,Pastolik River,,,,,,huc,,,,
1909030516,Pastoliak River,,,,,,huc,,,,
1909030517,Little Apoon Pass,,,,,,huc,,,,
1909030518,Kwemeluk Pass,,,,,,huc,,,,
1909030519,Outlet Yukon River-Frontal Bering Sea,,,,,,huc,,,,
1909030520,Anakshek Pass,,,,,,huc,,,,
1909030521,Kipungolak River,,,,,,huc,,,,
1909030522,Black River,,,,,,huc,,,,
1909030523,Melatolik Creek,,,,,,huc,,,,
1909030524,Kiangolevik Pass-Frontal Bering Sea,,,,,,huc,,,,
1909030525,Kun River,,,,,,huc,,,,
1909030526,Scammon Bay-Frontal Bering Sea,,,,,,huc,,,,
1909030527,Kokechik River,,,,,,huc,,,,
1909030528,Kokechik Bay--Frontal Bering Sea,,,,,,huc,,,,
1909030529,Hooper Bay-Frontal Bering Sea,,,,,,huc,,,,
1909030530,1909030530,,,,,,huc,,,,
1909030531,Pitmik River,,,,,,huc,,,,
1909030532,Chakaktolik Creek,,,,,,huc,,,,
1909030533,Nantok River,,,,,,huc,,,,
1909030534,Big River-Kashunuk River,,,,,,huc,,,,
1909030535,Nungatak River,,,,,,huc,,,,
1909030536,Ukalikchik River,,,,,,huc,,,,
1909030537,Outlet Kashunuk River,,,,,,huc,,,,
1909030538,Tutakoke River-Frontal Bering Sea,,,,,,huc,,,,
1909030539,Aphrewn River,,,,,,huc,,,,
1909030540,Kgun Lake,,,,,,huc,,,,
1909030541,Manokinak River,,,,,,huc,,,,
1909030542,Anerkochik River,,,,,,huc,,,,
1909030543,Talik River,,,,,,huc,,,,
1909030544,Narokachik River,,,,,,huc,,,,
1909030545,Azun River,,,,,,huc,,,,
1909030546,Hazen Bay-Frontal Bering Sea,,,,,,huc,,,,
AKDNR1,Afognak Island State Park,,,,,,protected_area,,,,
AKDNR10,Boswell Bay Beaches State Marine Park,,,,,,protected_area,,,,
AKDNR100,Willow Creek State Recreation Area,,,,,,protected_area,,,,
AKDNR101,Willow Mountain Critical Habitat Area,,,,,,protected_area,,,,
AKDNR102,Wood-Tikchik State Park,,,,,,protected_area,,,,
AKDNR103,Yakataga State Game Refuge,,,,,,protected_area,,,,
AKDNR11,Bristol Bay Fisheries Reserve,,,,,,protected_area,,,,
AKDNR12,Caines Head State Recreation Area,,,,,,protected_area,,,,
AKDNR15,Chamisso Island Refuge,,,,,,protected_area,,,,
AKDNR16,Chena River State Recreation Area,,,,,,protected_area,,,,
AKDNR17,Chilkat Islands State Marine Park,,,,,,protected_area,,,,
AKDNR19,Chilkat State Park,,,,,,protected_area,,,,
AKDNR2,Alaska Chilkat Bald Eagle Preserve,,,,,,protected_area,,,,
AKDNR20,Chugach State Park,,,,,,protected_area,,,,
AKDNR21,Cinder River Critical Habitat Area,,,,,,protected_area,,,,
AKDNR22,Clam Gulch Critical Habitat Area,,,,,,protected_area,,,,
AKDNR23,Clarence Rhodes National Wildlife Range,,,,,,protected_area,,,,
AKDNR24,Copper River Delta Critical Habitat Area,,,,,,protected_area,,,,
AKDNR27,Delta Junction Bison Range Area,,,,,,protected_area,,,,
AKDNR28,Denali State Park,,,,,,protected_area,,,,
AKDNR3,Alexander Creek Recreation River,,,,,,protected_area,,,,
AKDNR30,Dude Creek Critical Habitat Area,,,,,,protected_area,,,,
AKDNR31,Egegik Critical Habitat Area,,,,,,protected_area,,,,
AKDNR34,Forrester Island Refuge,,,,,,protected_area,,,,
AKDNR38,Goose Bay State Game Refuge,,,,,,protected_area,,,,
AKDNR39,Granite Bay State Marine Park,,,,,,protected_area,,,,
AKDNR4,Anchor River And Fritz Creek Critical Habitat Area,,,,,,protected_area,,,,
AKDNR40,Haines State Forest,,,,,,protected_area,,,,
AKDNR42,Hatcher Pass Public Use Area,,,,,,protected_area,,,,
AKDNR44,Hazy Islands Refuge,,,,,,protected_area,,,,
AKDNR46,Izembek Refuge,,,,,,protected_area,,,,
AKDNR48,James Dalton Highway Corridor,,,,,,protected_area,,,,
AKDNR5,Anchorage Coastal Wildlife Refuge,,,,,,protected_area,,,,
AKDNR50,Kachemak Bay Critical Habitat Area,,,,,,protected_area,,,,
AKDNR54,Kalgin Island Critical Habitat Area,,,,,,protected_area,,,,
AKDNR55,Kayak Island State Marine Park,,,,,,protected_area,,,,
AKDNR57,Kroto And Moose Creek Recreation River,,,,,,protected_area,,,,
AKDNR58,Lake Creek Recreation River,,,,,,protected_area,,,,
AKDNR59,Little Susitna Recreation River,,,,,,protected_area,,,,
AKDNR61,Matanuska Valley Moose Range,,,,,,protected_area,,,,
AKDNR62,Mcneil River State Game Refuge,,,,,,protected_area,,,,
AKDNR64,Mendenhall Wetlands State Game Refuge,,,,,,protected_area,,,,
AKDNR65,Minto Flats State Game Refuge,,,,,,protected_area,,,,
AKDNR66,Nancy Lake State Recreation Area,,,,,,protected_area,,,,
AKDNR67,Nelchina Public Use Area,,,,,,protected_area,,,,
AKDNR70,Palmer Hay Flats State Game Refuge,,,,,,protected_area,,,,
AKDNR71,Pilot Point Critical Habitat Area,,,,,,protected_area,,,,
AKDNR73,Port Heiden Critical Habitat Area,,,,,,protected_area,,,,
AKDNR74,Port Moller Critical Habitat Area,,,,,,protected_area,,,,
AKDNR75,Redoubt Bay Critical Habitat Area,,,,,,protected_area,,,,
AKDNR77,Saint James Bay State Marine Park,,,,,,protected_area,,,,
AKDNR82,Shoup Bay State Marine Park,,,,,,protected_area,,,,
AKDNR83,Shuyak Island State Park,,,,,,protected_area,,,,
AKDNR84,South Esther Island State Marine Park,,,,,,protected_area,,,,
AKDNR86,Sullivan Island State Marine Park,,,,,,protected_area,,,,
AKDNR89,Susitna Flats State Game Refuge,,,,,,protected_area,,,,
AKDNR91,Talachulitna Recreation River,,,,,,protected_area,,,,
AKDNR92,Talkeetna Recreation River,,,,,,protected_area,,,,
AKDNR93,Tanana Valley State Forest,,,,,,protected_area,,,,
AKDNR96,Trading Bay State Game Refuge,,,,,,protected_area,,,,
AKDNR97,Tugidak Island Critical Habitat Area,,,,,,protected_area,,,,
AKDNR98,Tuxedni Refuge,,,,,,protected_area,,,,
AKDNR99,Walrus Islands State Game Sanctuary,,,,,,protected_area,,,,
BCPA138,Charlie Cole Creek Ecological Reserve,,,,,,protected_area,,,,
BCPA145,Chickens Neck Mountain Ecological Reserve,,,,,,protected_area,,,,
BCPA151,Choquette Hot Springs Park,,,,,,protected_area,,,,
BCPA156,Chukachida Protected Area,,,,,,protected_area,,,,
BCPA197,Craig Headwaters Protected Area,,,,,,protected_area,,,,
BCPA207,Dall River Old Growth Park,,,,,,protected_area,,,,
BCPA215,Denetiah Corridor Protected Area,,,,,,protected_area,,,,
BCPA216,Denetiah Park,,,,,,protected_area,,,,
BCPA236,Dune Za Keyih Park [a.k.a. Frog-Gataga Park],,,,,,protected_area,,,,
BCPA237,Dune Za Keyih Protected Area [a.k.a. Frog-Gataga PA],,,,,,protected_area,,,,
BCPA24,Atlin Park,,,,,,protected_area,,,,
BCPA25,Atlin Recreation Area,,,,,,protected_area,,,,
BCPA255,Ed Bird-Estella Lakes Park,,,,,,protected_area,,,,
BCPA294,Finlay Russel Park,,,,,,protected_area,,,,
BCPA295,Finlay Russel Protected Area,,,,,,protected_area,,,,
BCPA333,Gladys Lake Ecological Reserve,,,,,,protected_area,,,,
BCPA348,Grayling River Hot Springs Ecological Reserve,,,,,,protected_area,,,,
BCPA350,Great Glacier Park,,,,,,protected_area,,,,
BCPA38,Bear Glacier Park,,,,,,protected_area,,,,
BCPA392,Horneline Creek Park,,,,,,protected_area,,,,
BCPA398,Hyland River Park,,,,,,protected_area,,,,
BCPA453,Kinaskan Lake Park,,,,,,protected_area,,,,
BCPA489,Kwadacha Wilderness Park,,,,,,protected_area,,,,
BCPA500,Lava Forks Park,,,,,,protected_area,,,,
BCPA511,Liard River Hot Springs Park,,,,,,protected_area,,,,
BCPA512,Liard River West Corridor Park,,,,,,protected_area,,,,
BCPA613,Muncho Lake Park,,,,,,protected_area,,,,
BCPA658,Northern Rocky Mountains Protected Area,,,,,,protected_area,,,,
BCPA69,Blue/Dease Rivers Ecological Reserve,,,,,,protected_area,,,,
BCPA701,Pink Mountain Park,,,,,,protected_area,,,,
BCPA704,Pitman River Protected Area,,,,,,protected_area,,,,
BCPA712,Portage Brule Rapids Ecological Reserve,,,,,,protected_area,,,,
BCPA713,Portage Brule Rapids Protected Area,,,,,,protected_area,,,,
BCPA719,Prophet River Hotsprings Park,,,,,,protected_area,,,,
BCPA747,Redfern-Keily Park,,,,,,protected_area,,,,
BCPA75,Border Lake Park,,,,,,protected_area,,,,
BCPA801,Sikanni Chief River Ecological Reserve,,,,,,protected_area,,,,
BCPA82,Boya Lake Park,,,,,,protected_area,,,,
BCPA828,Smith River Ecological Reserve,,,,,,protected_area,,,,
BCPA829,Smith River Falls - Fort Halkett Park,,,,,,protected_area,,,,
BCPA859,Stikine River Park,,,,,,protected_area,,,,
BCPA860,Stone Mountain Park,,,,,,protected_area,,,,
BCPA893,Tarahne Park,,,,,,protected_area,,,,
BCPA895,Tatshenshini-Alsek Park,,,,,,protected_area,,,,
BCPA911,Toad River Hot Springs Park,,,,,,protected_area,,,,
BCPA912,Todagin South Slope Park,,,,,,protected_area,,,,
BCPA913,Todagin Wildlife Management Area,,,,,,protected_area,,,,
BCPA936,Tuya Mountains Park,,,,,,protected_area,,,,
BLM1,Arms Lake Research Natural Area,,,,,,protected_area,,,,
BLM10,Gisasa River Watershed Area Of Critical Environmental Concern,,,,,,protected_area,,,,
BLM11,Gulkana Wild And Scenic River,,,,,,protected_area,,,,
BLM12,Hogatza Area Of Critical Environmental Concern,,,,,,protected_area,,,,
BLM13,Indian River Watershed Area Of Critical Environmental Concern,,,,,,protected_area,,,,
BLM14,Inglutalik River Watershed Area Of Critical Environmental Concern,,,,,,protected_area,,,,
BLM16,Jim River Area Of Critical Environmental Concern,,,,,,protected_area,,,,
BLM18,Kateel River Watershed Area Of Critical Environmental Concern,,,,,,protected_area,,,,
BLM2,Beaver Creek Wild And Scenic River,,,,,,protected_area,,,,
BLM20,Mcquesten Creek Research Natural Area,,,,,,protected_area,,,,
BLM21,National Petroleum Reserve - Alaska,,,,,,protected_area,,,,
BLM22,Nigu-Iteriak Area Of Critical Environmental Concern,,,,,,protected_area,,,,
BLM23,North River Watershed Area Of Critical Environmental Concern,,,,,,protected_area,,,,
BLM24,Nugget Creek Area Of Critical Environmental Concern,,,,,,protected_area,,,,
BLM25,Nulato Hills Threatened And Endangered Area,,,,,,protected_area,,,,
BLM26,Oskawalik River Area Of Critical Environmental Concern,,,,,,protected_area,,,,
BLM27,Poss Mountain Area Of Critical Environmental Concern,,,,,,protected_area,,,,
BLM28,Redlands Lake Research Natural Area,,,,,,protected_area,,,,
BLM3,Box River Treeline Research Natural Area,,,,,,protected_area,,,,
BLM30,Shaktoolik River Watershed Area Of Critical Environmental Concern,,,,,,protected_area,,,,
BLM31,Snowden Mountain Area Of Critical Environmental Concern,,,,,,protected_area,,,,
BLM33,Spooky Valley Research Natural Area,,,,,,protected_area,,,,
BLM34,Steese National Conservation Area,,,,,,protected_area,,,,
BLM35,Sukakpak Mountain Area Of Critical Environmental Concern,,,,,,protected_area,,,,
BLM36,Sulukna River Watershed Area Of Critical Environmental Concern,,,,,,protected_area,,,,
BLM37,Toolik Lake Research Natural Area,,,,,,protected_area,,,,
BLM38,Tozitna River Watershed Area Of Critical Environmental Concern,,,,,,protected_area,,,,
BLM39,Tozitna Subunit North - Area Of Critical Environmental Concern,,,,,,protected_area,,,,
BLM4,Delta Wild And Scenic River,,,,,,protected_area,,,,
BLM41,Unalakleet River Watershed Area Of Critical Environmental Concern,,,,,,protected_area,,,,
BLM42,Unalakleet Wild And Scenic River,,,,,,protected_area,,,,
BLM43,Ungalik River Watershed Area Of Critical Environmental Concern,,,,,,protected_area,,,,
BLM44,West Fork Atigun Area Of Critical Environmental Concern,,,,,,protected_area,,,,
BLM45,White Mountains National Recreation Area,,,,,,protected_area,,,,
BLM5,Dulbi-Kaiyuh Mountains Area Of Critical Environmental Concern,,,,,,protected_area,,,,
BLM6,Fortymile Wild And Scenic River,,,,,,protected_area,,,,
BLM7,Galbraith Lake Area Of Critical Environmental Concern,,,,,,protected_area,,,,
BLM8,Galena Mountain Watershed Area Of Critical Environmental Concern,,,,,,protected_area,,,,
BLM9,George River Area Of Critical Environmental Concern,,,,,,protected_area,,,,
FWS10,Izembek National Wildlife Refuge,,,,,,protected_area,,,,
FWS12,Kanuti National Wildlife Refuge,,,,,,protected_area,,,,
FWS13,Kenai National Wildlife Refuge,,,,,,protected_area,,,,
FWS15,Kodiak National Wildlife Refuge,,,,,,protected_area,,,,
FWS16,Koyukuk National Wildlife Refuge,,,,,,protected_area,,,,
FWS18,Nowitna National Wildlife Refuge,,,,,,protected_area,,,,
FWS19,Selawik National Wildlife Refuge,,,,,,protected_area,,,,
FWS21,Tetlin National Wildlife Refuge,,,,,,protected_area,,,,
FWS22,Togiak National Wildlife Refuge,,,,,,protected_area,,,,
FWS24,Yukon Delta National Wildlife Refuge,,,,,,protected_area,,,,
FWS26,Yukon Flats National Wildlife Refuge,,,,,,protected_area,,,,
FWS3,Alaska Peninsula National Wildlife Refuge,,,,,,protected_area,,,,
FWS4,Arctic National Wildlife Refuge,,,,,,protected_area,,,,
FWS6,Becharof National Wildlife Refuge,,,,,,protected_area,,,,
FWS8,Innoko National Wildlife Refuge,,,,,,protected_area,,,,
NPS1,Alagnak Wild River,,,,,,protected_area,,,,
NPS12,Katmai National Park And Preserve,,,,,,protected_area,,,,
NPS15,Kenai Fjords National Park,,,,,,protected_area,,,,
NPS16,Klondike Gold Rush National Historical Park,,,,,,protected_area,,,,
NPS17,Kobuk Valley National Park,,,,,,protected_area,,,,
NPS19,Lake Clark National Park And Preserve,,,,,,protected_area,,,,
NPS2,Aniakchak National Monument And Preserve,,,,,,protected_area,,,,
NPS22,Noatak National Preserve,,,,,,protected_area,,,,
NPS24,Wrangell-St. Elias National Park And Preserve,,,,,,protected_area,,,,
NPS27,Yukon-Charley Rivers National Preserve,,,,,,protected_area,,,,
NPS3,Bering Land Bridge National Preserve,,,,,,protected_area,,,,
NPS4,Cape Krusenstern National Monument,,,,,,protected_area,,,,
NPS5,Denali National Park And Preserve,,,,,,protected_area,,,,
NPS7,Gates Of The Arctic National Park And Preserve,,,,,,protected_area,,,,
NPS9,Glacier Bay National Park And Preserve,,,,,,protected_area,,,,
USFS1,Admiralty Island National Monument,,,,,,protected_area,,,,
USFS19,Chugach Research Natural Area,,,,,,protected_area,,,,
USFS2,Chugach Backcountry Prescription,,,,,,protected_area,,,,
USFS21,Tongass National Forest,,,,,,protected_area,,,,
USFS3,Chugach National Forest,,,,,,protected_area,,,,
YTPA1,Agay Mene,,,,,,protected_area,,,,
YTPA10,?útsäw Wetland Habitat Protection Area,,,,,,protected_area,,,,
YTPA11,Nisutlin River Delta National Wildlife Area,,,,,,protected_area,,,,
YTPA12,Ni'iinlii'njik (Fishing Branch) Ecological Reserve,,,,,,protected_area,,,,
YTPA13,Ni'iinlii'njik (Fishing Branch) Habitat Protection Area,,,,,,protected_area,,,,
YTPA14,Ni'iinlii'njik (Fishing Branch) Wilderness Preserve,,,,,,protected_area,,,,
YTPA15,Tsâwnjuk Chu (Nordenskiold) Habitat Protection Area,,,,,,protected_area,,,,
YTPA16,Van Tat K'atr'anahtii (Old Crow Flats) Special Management Area,,,,,,protected_area,,,,
YTPA17,Pickhandle Lake Habitat Protection Area,,,,,,protected_area,,,,
YTPA19,Ta'Tla Mun,,,,,,protected_area,,,,
YTPA2,Asi Keyi Natural Environment Park,,,,,,protected_area,,,,
YTPA20,Tagish Narrows Habitat Protection Area,,,,,,protected_area,,,,
YTPA21,Tombstone Natural Environment Park,,,,,,protected_area,,,,
YTPA22,Vuntut National Park of Canada,,,,,,protected_area,,,,
YTPA3,Coal River Springs Ecological Reserve,,,,,,protected_area,,,,
YTPA4,Ddhaw Ghro Habitat Protection Area,,,,,,protected_area,,,,
YTPA5,Nuna K'óhonete Yédäk Tah'é (Horseshoe Slough) Habitat Protection Area,,,,,,protected_area,,,,
YTPA7,Kluane National Park Reserve of Canada,,,,,,protected_area,,,,
YTPA8,Kusawa Natural Environment Park,,,,,,protected_area,,,,
YTPA9,Lewes Marsh Habitat Protection Area,,,,,,protected_area,,,,
,,,,,,,,1600000US0274340,Susitna CDP,Census designated place,Add to NCR Place Names
,,,,,,,,1600000US0200065,Adak city,Incorporated place,Add to NCR Place Names
,,,,,,,,1600000US0201390,Alcan Border CDP,Census designated place,Add to NCR Place Names
,,,,,,,,1600000US0201560,Aleneva CDP,Census designated place,Add to NCR Place Names
,,,,,,,,0500000US02016,Aleutians West Census Area,County,Add to NCR Place Names
,,,,,,,,1600000US0205000,Badger CDP,Census designated place,Add to NCR Place Names
,,,,,,,,1600000US0205585,Bear Creek CDP,Census designated place,Add to NCR Place Names
,,,,,,,,1600000US0206245,Beluga CDP,Census designated place,Add to NCR Place Names
,,,,,,,,1600000US0209657,Buffalo Soapstone CDP,Census designated place,Add to NCR Place Names
,,,,,,,,1600000US0209710,Butte CDP,Census designated place,Add to NCR Place Names
,,,,,,,,1600000US0212350,Chase CDP,Census designated place,Add to NCR Place Names
,,,,,,,,1600000US0212920,Chena Ridge CDP,Census designated place,Add to NCR Place Names
,,,,,,,,1600000US0216630,Coldfoot CDP,Census designated place,Add to NCR Place Names
,,,,,,,,1600000US0217670,Covenant Life CDP,Census designated place,Add to NCR Place Names
,,,,,,,,1600000US0217960,Crown Point CDP,Census designated place,Add to NCR Place Names
,,,,,,,,1600000US0218675,Deltana CDP,Census designated place,Add to NCR Place Names
,,,,,,,,1600000US0218805,Denali Park CDP,Census designated place,"Add to NCR Place Names, park boundary is not the same as where people live"
,,,,,,,,1600000US0218925,Diamond Ridge CDP,Census designated place,Add to NCR Place Names
,,,,,,,,1600000US0219750,Dot Lake Village CDP,Census designated place,Add to NCR Place Names
,,,,,,,,1600000US0220716,Eareckson Station CDP,Census designated place,Add to NCR Place Names
,,,,,,,,1600000US0223720,Eureka Roadhouse CDP,Census designated place,Add to NCR Place Names
,,,,,,,,1600000US0223790,Evansville CDP,Census designated place,Add to NCR Place Names
,,,,,,,,1600000US0225000,Farm Loop CDP,Census designated place,Add to NCR Place Names
,,,,,,,,1600000US0224980,Farmers Loop CDP,Census designated place,Add to NCR Place Names
,,,,,,,,1600000US0225550,Fishhook CDP,Census designated place,Add to NCR Place Names
,,,,,,,,1600000US0226835,Four Mile Road CDP,Census designated place,Add to NCR Place Names
,,,,,,,,1600000US0226910,Fox River CDP,Census designated place,Add to NCR Place Names
,,,,,,,,1600000US0227090,Fritz Creek CDP,Census designated place,Add to NCR Place Names
,,,,,,,,1600000US0227145,Funny River CDP,Census designated place,Add to NCR Place Names
,,,,,,,,1600000US0227700,Game Creek CDP,Census designated place,Add to NCR Place Names
,,,,,,,,1600000US0228200,Gateway CDP,Census designated place,Add to NCR Place Names
,,,,,,,,1600000US0228590,Glacier View CDP,Census designated place,Add to NCR Place Names
,,,,,,,,1600000US0229130,Goldstream CDP,Census designated place,Add to NCR Place Names
,,,,,,,,1600000US0231270,Halibut Cove CDP,Census designated place,Add to NCR Place Names
,,,,,,,,1600000US0231710,Happy Valley CDP,Census designated place,Add to NCR Place Names
,,,,,,,,1600000US0231765,Harding-Birch Lakes CDP,Census designated place,Add to NCR Place Names
,,,,,,,,1600000US0232550,Hobart Bay CDP,Census designated place,Add to NCR Place Names
,,,,,,,,1600000US0240670,Knik River CDP,Census designated place,Add to NCR Place Names
,,,,,,,,1600000US0241210,Kodiak Station CDP,Census designated place,Add to NCR Place Names
,,,,,,,,1600000US0242805,Lake Louise CDP,Census designated place,Add to NCR Place Names
,,,,,,,,1600000US0243260,Lazy Mountain CDP,Census designated place,Add to NCR Place Names
,,,,,,,,1600000US0245295,Lowell Point CDP,Census designated place,Add to NCR Place Names
,,,,,,,,1600000US0245700,Lutak CDP,Census designated place,Add to NCR Place Names
,,,,,,,,1600000US0247735,Meadow Lakes CDP,Census designated place,Add to NCR Place Names
,,,,,,,,1600000US0248590,Mertarvik CDP,Census designated place,Add to NCR Place Names
,,,,,,,,1600000US0249200,Mill Bay CDP,Census designated place,Add to NCR Place Names
,,,,,,,,1600000US0250080,Moose Creek CDP,Census designated place,Add to NCR Place Names
