Year,StateAbbr,StateDesc,CountyName,CountyFIPS,LocationName,DataSource,Category,Measure,Data_Value_Unit,Data_Value_Type,Data_Value,Data_Value_Footnote_Symbol,Data_Value_Footnote,Low_Confidence_Limit,High_Confidence_Limit,TotalPopulation,Geolocation,LocationID,CategoryID,MeasureId,DataValueTypeID,Short_Question_Text,Counties
2021,AK,Alaska,Matanuska-Susitna,02170,02170000900,BRFSS,Health Outcomes,Arthritis among adults aged >=18 years,%,Crude prevalence,26.6,,,23.9,29.6,2544,POINT (-149.46229 61.56934548),02170000900,HLTHOUT,ARTHRITIS,CrdPrv,Arthritis,1707
2021,AK,Alaska,Matanuska-Susitna,02170,02170001001,BRFSS,Prevention,Cholesterol screening among adults aged >=18 years,%,Crude prevalence,73.0,,,69.5,76.4,3458,POINT (-149.3243579 61.62790905),02170001001,PREVENT,CHOLSCREEN,CrdPrv,Cholesterol Screening,1707
2021,AK,Alaska,Matanuska-Susitna,02170,02170000501,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults aged >=18 years,%,Crude prevalence,25.3,,,21.7,29.4,1716,POINT (-149.8756292 61.49385765),02170000501,RISKBEH,LPA,CrdPrv,Physical Inactivity,1707
2020,AK,Alaska,Anchorage,02020,02020001732,BRFSS,Health Outcomes,All teeth lost among adults aged >=65 years,%,Crude prevalence,11.3,,,8.0,15.7,6179,POINT (-149.7334404 61.18810949),02020001732,HLTHOUT,TEETHLOST,CrdPrv,All Teeth Lost,1669
2021,AK,Alaska,Matanuska-Susitna,02170,02170000501,BRFSS,Prevention,Taking medicine for high blood pressure control among adults aged >=18 years with high blood pressure,%,Crude prevalence,69.3,,,65.5,73.1,1716,POINT (-149.8756292 61.49385765),02170000501,PREVENT,BPMED,CrdPrv,Taking BP Medication,1707
2021,AK,Alaska,Anchorage,02020,02020000201,BRFSS,Prevention,Current lack of health insurance among adults aged 18-64 years,%,Crude prevalence,9.3,,,7.2,12.0,4110,POINT (-149.5745321 61.33086467),02020000201,PREVENT,ACCESS2,CrdPrv,Health Insurance,1669
2021,AK,Alaska,Ketchikan Gateway,02130,02130000400,BRFSS,Disability,Vision disability among adults aged >=18 years,%,Crude prevalence,3.8,,,3.3,4.4,2268,POINT (-131.5434546 55.34056032),02130000400,DISABLT,VISION,CrdPrv,Vision Disability,111
2020,AK,Alaska,Kenai Peninsula,02122,02122000100,BRFSS,Prevention,Cervical cancer screening among adult women aged 21-65 years,%,Crude prevalence,78.1,,,75.4,80.6,373,POINT (-152.9950057 60.34699249),02122000100,PREVENT,CERVICAL,CrdPrv,Cervical Cancer Screening,110
2021,AK,Alaska,Kodiak Island,02150,02150000200,BRFSS,Health Status,Fair or poor self-rated health status among adults aged >=18 years,%,Crude prevalence,12.5,,,10.6,14.6,7152,POINT (-152.3774026 57.81364926),02150000200,HLTHSTAT,GHLTH,CrdPrv,General Health,112
2021,AK,Alaska,Matanuska-Susitna,02170,02170001201,BRFSS,Health Status,Physical health not good for >=14 days among adults aged >=18 years,%,Crude prevalence,12.4,,,10.9,14.0,5142,POINT (-149.1138518 61.58086657),02170001201,HLTHSTAT,PHLTH,CrdPrv,Physical Health,1707
2020,AK,Alaska,Anchorage,02020,02020001400,BRFSS,Prevention,"Fecal occult blood test, sigmoidoscopy, or colonoscopy among adults aged 50-75 years",%,Crude prevalence,66.7,,,64.1,69.1,5224,POINT (-149.8914763 61.19947951),02020001400,PREVENT,COLON_SCREEN,CrdPrv,Colorectal Cancer Screening,1669
2020,AK,Alaska,Anchorage,02020,02020002603,BRFSS,Health Outcomes,All teeth lost among adults aged >=65 years,%,Crude prevalence,8.5,,,5.7,12.1,6341,POINT (-149.8192002 61.14473456),02020002603,HLTHOUT,TEETHLOST,CrdPrv,All Teeth Lost,1669
2021,AK,Alaska,Anchorage,02020,02020001601,BRFSS,Health Risk Behaviors,Current smoking among adults aged >=18 years,%,Crude prevalence,13.6,,,11.0,16.5,4092,POINT (-149.8239931 61.20324552),02020001601,RISKBEH,CSMOKING,CrdPrv,Current Smoking,1669
2021,AK,Alaska,Fairbanks North Star,02090,02090000900,BRFSS,Disability,Hearing disability among adults aged >=18 years,%,Crude prevalence,5.4,,,4.7,6.2,5772,POINT (-148.003756 64.79218905),02090000900,DISABLT,HEARING,CrdPrv,Hearing Disability,1673
2021,AK,Alaska,Anchorage,02020,02020002601,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Crude prevalence,32.3,,,28.2,36.3,4784,POINT (-149.8453729 61.15177005),02020002601,HLTHOUT,OBESITY,CrdPrv,Obesity,1669
2021,AK,Alaska,Anchorage,02020,02020002821,BRFSS,Health Outcomes,Arthritis among adults aged >=18 years,%,Crude prevalence,21.4,,,18.8,24.3,5050,POINT (-149.822632 61.10156022),02020002821,HLTHOUT,ARTHRITIS,CrdPrv,Arthritis,1669
2021,AK,Alaska,Anchorage,02020,02020000400,BRFSS,Health Outcomes,Chronic kidney disease among adults aged >=18 years,%,Crude prevalence,0.9,,,0.8,1.0,5937,POINT (-149.8048699 61.26463355),02020000400,HLTHOUT,KIDNEY,CrdPrv,Chronic Kidney Disease,1669
2021,AK,Alaska,Nome,02180,02180000100,BRFSS,Health Outcomes,Current asthma among adults aged >=18 years,%,Crude prevalence,13.3,,,11.7,14.9,5725,POINT (-163.9147742 64.90626191),02180000100,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,114
2021,AK,Alaska,Yukon-Koyukuk,02290,02290000200,BRFSS,Disability,Independent living disability among adults aged >=18 years,%,Crude prevalence,9.1,,,8.1,10.1,1461,POINT (-150.8752853 66.04531435),02290000200,DISABLT,INDEPLIVE,CrdPrv,Independent Living Disability,4
2021,AK,Alaska,Kenai Peninsula,02122,02122001100,BRFSS,Health Outcomes,Chronic kidney disease among adults aged >=18 years,%,Crude prevalence,2.7,,,2.4,3.0,3089,POINT (-151.1209828 59.8269229),02122001100,HLTHOUT,KIDNEY,CrdPrv,Chronic Kidney Disease,110
2020,AK,Alaska,Anchorage,02020,02020001200,BRFSS,Prevention,"Older adult women aged >=65 years who are up to date on a core set of clinical preventive services: Flu shot past year, PPV shot ever, Colorectal cancer screening, and Mammogram past 2 years",%,Crude prevalence,33.9,,,28.0,40.1,3718,POINT (-149.9053681 61.20995594),02020001200,PREVENT,COREW,CrdPrv,Core preventive services for older women,1669
2020,AK,Alaska,Anchorage,02020,02020000102,BRFSS,Prevention,"Fecal occult blood test, sigmoidoscopy, or colonoscopy among adults aged 50-75 years",%,Crude prevalence,67.3,,,64.8,69.7,5259,POINT (-149.369977 61.33371763),02020000102,PREVENT,COLON_SCREEN,CrdPrv,Colorectal Cancer Screening,1669
2021,AK,Alaska,Kenai Peninsula,02122,02122000800,BRFSS,Disability,Hearing disability among adults aged >=18 years,%,Crude prevalence,9.0,,,8.0,10.0,3724,POINT (-151.4627663 59.94353019),02122000800,DISABLT,HEARING,CrdPrv,Hearing Disability,110
2021,AK,Alaska,Fairbanks North Star,02090,02090000100,BRFSS,Health Outcomes,Chronic obstructive pulmonary disease among adults aged >=18 years,%,Crude prevalence,8.5,,,7.0,10.1,1709,POINT (-147.7176376 64.84043994),02090000100,HLTHOUT,COPD,CrdPrv,COPD,1673
2021,AK,Alaska,Matanuska-Susitna,02170,02170000800,BRFSS,Health Outcomes,High cholesterol among adults aged >=18 years who have been screened in the past 5 years,%,Crude prevalence,31.0,,,28.1,34.0,4895,POINT (-149.4705521 61.58898921),02170000800,HLTHOUT,HIGHCHOL,CrdPrv,High Cholesterol,1707
2021,AK,Alaska,Yukon-Koyukuk,02290,02290000300,BRFSS,Health Outcomes,Diagnosed diabetes among adults aged >=18 years,%,Crude prevalence,14.4,,,12.6,16.6,1758,POINT (-156.2319567 65.34275156),02290000300,HLTHOUT,DIABETES,CrdPrv,Diabetes,4
2021,AK,Alaska,Matanuska-Susitna,02170,02170001300,BRFSS,Disability,Hearing disability among adults aged >=18 years,%,Crude prevalence,7.5,,,6.7,8.4,5461,POINT (-148.9706454 61.52439955),02170001300,DISABLT,HEARING,CrdPrv,Hearing Disability,1707
2021,AK,Alaska,Yukon-Koyukuk,02290,02290000100,BRFSS,Health Outcomes,Current asthma among adults aged >=18 years,%,Crude prevalence,12.9,,,11.4,14.6,1311,POINT (-144.4563611 66.85498369),02290000100,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,4
2020,AK,Alaska,Sitka,02220,02220000200,BRFSS,Prevention,Mammography use among women aged 50-74 years,%,Crude prevalence,65.3,,,60.8,69.5,5335,POINT (-135.3279218 57.06559894),02220000200,PREVENT,MAMMOUSE,CrdPrv,Mammography,118
2021,AK,Alaska,Anchorage,02020,02020001802,BRFSS,Health Outcomes,Chronic kidney disease among adults aged >=18 years,%,Crude prevalence,2.3,,,2.1,2.5,5537,POINT (-149.8231415 61.1753575),02020001802,HLTHOUT,KIDNEY,CrdPrv,Chronic Kidney Disease,1669
2021,AK,Alaska,Kenai Peninsula,02122,02122001300,BRFSS,Prevention,Current lack of health insurance among adults aged 18-64 years,%,Crude prevalence,12.5,,,10.4,14.9,4772,POINT (-149.6087124 59.97556911),02122001300,PREVENT,ACCESS2,CrdPrv,Health Insurance,110
2021,AK,Alaska,Kodiak Island,02150,02150000500,BRFSS,Disability,Self-care disability among adults aged >=18 years,%,Crude prevalence,1.2,,,1.0,1.4,1301,POINT (-152.5488118 57.75069269),02150000500,DISABLT,SELFCARE,CrdPrv,Self-care Disability,112
2021,AK,Alaska,Kenai Peninsula,02122,02122000500,BRFSS,Prevention,Visits to doctor for routine checkup within the past year among adults aged >=18 years,%,Crude prevalence,61.0,,,56.8,65.1,6263,POINT (-151.0417414 60.5167027),02122000500,PREVENT,CHECKUP,CrdPrv,Annual Checkup,110
2020,AK,Alaska,Anchorage,02020,02020000600,BRFSS,Health Risk Behaviors,Sleeping less than 7 hours among adults aged >=18 years,%,Crude prevalence,37.6,,,36.8,38.3,7747,POINT (-149.8372716 61.22488662),02020000600,RISKBEH,SLEEP,CrdPrv,Sleep <7 hours,1669
2021,AK,Alaska,Anchorage,02020,02020000500,BRFSS,Health Outcomes,Arthritis among adults aged >=18 years,%,Crude prevalence,19.7,,,17.5,22.0,1988,POINT (-149.8791287 61.22965562),02020000500,HLTHOUT,ARTHRITIS,CrdPrv,Arthritis,1669
2020,AK,Alaska,Anchorage,02020,02020002823,BRFSS,Health Risk Behaviors,Sleeping less than 7 hours among adults aged >=18 years,%,Crude prevalence,27.7,,,26.1,29.5,5217,POINT (-149.6984273 61.06180111),02020002823,RISKBEH,SLEEP,CrdPrv,Sleep <7 hours,1669
2021,AK,Alaska,Fairbanks North Star,02090,02090001900,BRFSS,Prevention,Taking medicine for high blood pressure control among adults aged >=18 years with high blood pressure,%,Crude prevalence,65.6,,,61.7,69.2,11684,POINT (-146.4888276 64.98468465),02090001900,PREVENT,BPMED,CrdPrv,Taking BP Medication,1673
2021,AK,Alaska,Dillingham,02070,02070000200,BRFSS,Health Status,Mental health not good for >=14 days among adults aged >=18 years,%,Crude prevalence,17.3,,,15.0,19.9,2381,POINT (-158.6521544 59.05170853),02070000200,HLTHSTAT,MHLTH,CrdPrv,Mental Health,1672
2021,AK,Alaska,Nome,02180,02180000100,BRFSS,Health Status,Fair or poor self-rated health status among adults aged >=18 years,%,Crude prevalence,30.3,,,27.2,33.2,5725,POINT (-163.9147742 64.90626191),02180000100,HLTHSTAT,GHLTH,CrdPrv,General Health,114
2021,AK,Alaska,Anchorage,02020,02020002202,BRFSS,Disability,Cognitive disability among adults ages >=18 years,%,Crude prevalence,11.5,,,9.8,13.3,2960,POINT (-149.9376317 61.18864109),02020002202,DISABLT,COGNITION,CrdPrv,Cognitive Disability,1669
2021,AK,Alaska,Ketchikan Gateway,02130,02130000200,BRFSS,Disability,Cognitive disability among adults ages >=18 years,%,Crude prevalence,12.9,,,11.2,15.0,4884,POINT (-131.6765754 55.3688731),02130000200,DISABLT,COGNITION,CrdPrv,Cognitive Disability,111
2021,AK,Alaska,Matanuska-Susitna,02170,02170000604,BRFSS,Health Status,Fair or poor self-rated health status among adults aged >=18 years,%,Crude prevalence,16.7,,,14.4,19.6,4734,POINT (-150.0234687 61.36071155),02170000604,HLTHSTAT,GHLTH,CrdPrv,General Health,1707
2020,AK,Alaska,Anchorage,02020,02020000801,BRFSS,Prevention,Visits to dentist or dental clinic among adults aged >=18 years,%,Crude prevalence,53.8,,,51.4,56.3,7323,POINT (-149.7926963 61.21672315),02020000801,PREVENT,DENTAL,CrdPrv,Dental Visit,1669
2021,AK,Alaska,Kenai Peninsula,02122,02122001000,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Crude prevalence,30.9,,,26.4,35.5,4027,POINT (-151.5165901 59.64707584),02122001000,HLTHOUT,OBESITY,CrdPrv,Obesity,110
2021,AK,Alaska,Anchorage,02020,02020002711,BRFSS,Prevention,Current lack of health insurance among adults aged 18-64 years,%,Crude prevalence,7.0,,,5.7,8.6,6589,POINT (-149.9626748 61.12889566),02020002711,PREVENT,ACCESS2,CrdPrv,Health Insurance,1669
2021,AK,Alaska,Denali,02068,02068000100,BRFSS,Prevention,Current lack of health insurance among adults aged 18-64 years,%,Crude prevalence,8.7,,,7.1,10.6,1826,POINT (-150.0093571 63.67329557),02068000100,PREVENT,ACCESS2,CrdPrv,Health Insurance,1671
2021,AK,Alaska,Anchorage,02020,02020002821,BRFSS,Disability,Cognitive disability among adults ages >=18 years,%,Crude prevalence,8.4,,,6.8,10.2,5050,POINT (-149.822632 61.10156022),02020002821,DISABLT,COGNITION,CrdPrv,Cognitive Disability,1669
2021,AK,Alaska,Fairbanks North Star,02090,02090000600,BRFSS,Prevention,Visits to doctor for routine checkup within the past year among adults aged >=18 years,%,Crude prevalence,61.3,,,57.3,65.2,4024,POINT (-147.7808278 64.85355494),02090000600,PREVENT,CHECKUP,CrdPrv,Annual Checkup,1673
2021,AK,Alaska,Anchorage,02020,02020000500,BRFSS,Disability,Cognitive disability among adults ages >=18 years,%,Crude prevalence,13.5,,,11.7,15.5,1988,POINT (-149.8791287 61.22965562),02020000500,DISABLT,COGNITION,CrdPrv,Cognitive Disability,1669
2021,AK,Alaska,Prince of Wales-Hyder,02198,02198940100,BRFSS,Disability,Vision disability among adults aged >=18 years,%,Crude prevalence,7.7,,,6.7,8.8,1460,POINT (-131.4934467 55.13000016),02198940100,DISABLT,VISION,CrdPrv,Vision Disability,1708
2020,AK,Alaska,Fairbanks North Star,02090,02090001600,BRFSS,Prevention,Cervical cancer screening among adult women aged 21-65 years,%,Crude prevalence,75.8,,,73.9,77.6,4836,POINT (-147.354812 64.75303004),02090001600,PREVENT,CERVICAL,CrdPrv,Cervical Cancer Screening,1673
2021,AK,Alaska,Anchorage,02020,02020002822,BRFSS,Health Outcomes,Chronic obstructive pulmonary disease among adults aged >=18 years,%,Crude prevalence,5.0,,,3.8,6.4,4020,POINT (-149.7822447 61.09484268),02020002822,HLTHOUT,COPD,CrdPrv,COPD,1669
2020,AK,Alaska,Anchorage,02020,02020002502,BRFSS,Health Outcomes,All teeth lost among adults aged >=65 years,%,Crude prevalence,11.9,,,8.6,16.0,5236,POINT (-149.8716479 61.15911612),02020002502,HLTHOUT,TEETHLOST,CrdPrv,All Teeth Lost,1669
2020,AK,Alaska,Petersburg,02195,02195000200,BRFSS,Health Risk Behaviors,Sleeping less than 7 hours among adults aged >=18 years,%,Crude prevalence,31.1,,,29.7,32.4,3815,POINT (-133.252698 56.82001344),02195000200,RISKBEH,SLEEP,CrdPrv,Sleep <7 hours,117
2021,AK,Alaska,Anchorage,02020,02020002400,BRFSS,Prevention,Visits to doctor for routine checkup within the past year among adults aged >=18 years,%,Crude prevalence,61.8,,,57.8,65.4,3299,POINT (-149.9202678 61.17695755),02020002400,PREVENT,CHECKUP,CrdPrv,Annual Checkup,1669
2021,AK,Alaska,Matanuska-Susitna,02170,02170000102,BRFSS,Health Outcomes,Coronary heart disease among adults aged >=18 years,%,Crude prevalence,5.9,,,5.2,6.6,2181,POINT (-148.8662208 62.38283188),02170000102,HLTHOUT,CHD,CrdPrv,Coronary Heart Disease,1707
2021,AK,Alaska,Fairbanks North Star,02090,02090001800,BRFSS,Disability,Vision disability among adults aged >=18 years,%,Crude prevalence,2.2,,,1.8,2.6,2743,POINT (-146.6673515 64.68768252),02090001800,DISABLT,VISION,CrdPrv,Vision Disability,1673
2021,AK,Alaska,Matanuska-Susitna,02170,02170000401,BRFSS,Prevention,Cholesterol screening among adults aged >=18 years,%,Crude prevalence,71.1,,,67.7,74.6,1912,POINT (-149.7921465 61.61832111),02170000401,PREVENT,CHOLSCREEN,CrdPrv,Cholesterol Screening,1707
2021,AK,Alaska,Aleutians East,02013,02013000100,BRFSS,Health Status,Mental health not good for >=14 days among adults aged >=18 years,%,Crude prevalence,14.4,,,12.5,16.4,3141,POINT (-161.9941052 55.36160302),02013000100,HLTHSTAT,MHLTH,CrdPrv,Mental Health,107
2020,AK,Alaska,Skagway,02230,02230000100,BRFSS,Health Risk Behaviors,Sleeping less than 7 hours among adults aged >=18 years,%,Crude prevalence,30.7,,,28.9,32.6,968,POINT (-135.3332722 59.56373857),02230000100,RISKBEH,SLEEP,CrdPrv,Sleep <7 hours,1709
2020,AK,Alaska,Southeast Fairbanks,02240,02240000100,BRFSS,Prevention,Visits to dentist or dental clinic among adults aged >=18 years,%,Crude prevalence,50.8,,,48.1,53.4,2219,POINT (-142.3775196 63.85669279),02240000100,PREVENT,DENTAL,CrdPrv,Dental Visit,983
2021,AK,Alaska,Anchorage,02020,02020002202,BRFSS,Disability,Hearing disability among adults aged >=18 years,%,Crude prevalence,5.7,,,5.0,6.4,2960,POINT (-149.9376317 61.18864109),02020002202,DISABLT,HEARING,CrdPrv,Hearing Disability,1669
2021,AK,Alaska,Anchorage,02020,02020001601,BRFSS,Health Status,Fair or poor self-rated health status among adults aged >=18 years,%,Crude prevalence,11.9,,,10.2,13.9,4092,POINT (-149.8239931 61.20324552),02020001601,HLTHSTAT,GHLTH,CrdPrv,General Health,1669
2020,AK,Alaska,Anchorage,02020,02020001900,BRFSS,Prevention,Mammography use among women aged 50-74 years,%,Crude prevalence,67.6,,,64.9,70.2,4194,POINT (-149.8805552 61.18390208),02020001900,PREVENT,MAMMOUSE,CrdPrv,Mammography,1669
2021,AK,Alaska,Matanuska-Susitna,02170,02170000401,BRFSS,Health Status,Fair or poor self-rated health status among adults aged >=18 years,%,Crude prevalence,19.0,,,16.6,21.6,1912,POINT (-149.7921465 61.61832111),02170000401,HLTHSTAT,GHLTH,CrdPrv,General Health,1707
2020,AK,Alaska,Petersburg,02195,02195000200,BRFSS,Prevention,Mammography use among women aged 50-74 years,%,Crude prevalence,64.7,,,59.6,69.3,3815,POINT (-133.252698 56.82001344),02195000200,PREVENT,MAMMOUSE,CrdPrv,Mammography,117
2021,AK,Alaska,Matanuska-Susitna,02170,02170001100,BRFSS,Prevention,Visits to doctor for routine checkup within the past year among adults aged >=18 years,%,Crude prevalence,60.6,,,56.6,64.7,5364,POINT (-149.2365858 61.57328004),02170001100,PREVENT,CHECKUP,CrdPrv,Annual Checkup,1707
2020,AK,Alaska,Ketchikan Gateway,02130,02130000300,BRFSS,Prevention,Mammography use among women aged 50-74 years,%,Crude prevalence,67.8,,,63.7,71.2,2841,POINT (-131.6336211 55.3472241),02130000300,PREVENT,MAMMOUSE,CrdPrv,Mammography,111
2020,AK,Alaska,Anchorage,02020,02020000802,BRFSS,Prevention,"Fecal occult blood test, sigmoidoscopy, or colonoscopy among adults aged 50-75 years",%,Crude prevalence,60.8,,,58.4,63.1,4407,POINT (-149.7923713 61.20311087),02020000802,PREVENT,COLON_SCREEN,CrdPrv,Colorectal Cancer Screening,1669
2021,AK,Alaska,Anchorage,02020,02020001701,BRFSS,Health Outcomes,High cholesterol among adults aged >=18 years who have been screened in the past 5 years,%,Crude prevalence,30.1,,,27.2,33.1,6843,POINT (-149.7633636 61.18807195),02020001701,HLTHOUT,HIGHCHOL,CrdPrv,High Cholesterol,1669
2021,AK,Alaska,Anchorage,02020,02020000802,BRFSS,Health Outcomes,High cholesterol among adults aged >=18 years who have been screened in the past 5 years,%,Crude prevalence,28.5,,,25.8,31.2,4407,POINT (-149.7923713 61.20311087),02020000802,HLTHOUT,HIGHCHOL,CrdPrv,High Cholesterol,1669
2021,AK,Alaska,Bristol Bay,02060,02060000100,BRFSS,Disability,Hearing disability among adults aged >=18 years,%,Crude prevalence,7.6,,,6.8,8.5,997,POINT (-156.703011 58.74226735),02060000100,DISABLT,HEARING,CrdPrv,Hearing Disability,1670
2020,AK,Alaska,Anchorage,02020,02020001701,BRFSS,Prevention,"Older adult men aged >=65 years who are up to date on a core set of clinical preventive services: Flu shot past year, PPV shot ever, Colorectal cancer screening",%,Crude prevalence,42.6,,,36.4,48.6,6843,POINT (-149.7633636 61.18807195),02020001701,PREVENT,COREM,CrdPrv,Core preventive services for older men,1669
2021,AK,Alaska,Anchorage,02020,02020002900,BRFSS,Disability,Independent living disability among adults aged >=18 years,%,Crude prevalence,4.7,,,3.8,5.8,2570,POINT (-149.0448289 60.96352058),02020002900,DISABLT,INDEPLIVE,CrdPrv,Independent Living Disability,1669
2021,AK,Alaska,Prince of Wales-Hyder,02198,02198000200,BRFSS,Prevention,Taking medicine for high blood pressure control among adults aged >=18 years with high blood pressure,%,Crude prevalence,69.6,,,65.0,73.8,2327,POINT (-132.9980973 55.50330735),02198000200,PREVENT,BPMED,CrdPrv,Taking BP Medication,1708
2021,AK,Alaska,Matanuska-Susitna,02170,02170000502,BRFSS,Prevention,Visits to doctor for routine checkup within the past year among adults aged >=18 years,%,Crude prevalence,62.7,,,58.7,66.8,1896,POINT (-150.2607673 61.47384162),02170000502,PREVENT,CHECKUP,CrdPrv,Annual Checkup,1707
